,From,To,Operator,Distance,Duration,Bus Type,Departure,Arrival,has_ac,sleeper_category,is_seater,is_multiaxle,has_video,is_pushback,seat_format,brand
22013,Mundra,Ahmedabad,H.K.Travels-,340,0:8:5,Non A/c,08:50:00 PM,04:55:00 AM,False,Other,False,False,False,False,,
22014,Mundra,Ahmedabad,Royal Express,340,0:8:0,Luxury A/C,09:00:00 PM,05:00:00 AM,True,Other,False,False,False,False,,
22015,Mundra,Ahmedabad,Patel Tours & Travels,340,0:8:0,Luxury,09:00:00 PM,05:00:00 AM,,Other,False,False,False,False,,
22016,Mundra,Ahmedabad,Patel Tours & Travels,340,0:9:0,Luxury,07:00:00 AM,04:00:00 PM,,Other,False,False,False,False,,
22017,Mundra(Samudra Township),Ahmedabad,Shree Sahjanand Travels,340,0:8:15,Odinary A/C,09:00:00 PM,05:15:00 AM,True,Other,False,False,False,False,,
22018,Mundra,Gandhinagar,Shree Sahjanand Travels,357,0:10:0,Odinary,09:30:00 PM,07:30:00 AM,,Other,False,False,False,False,,
22019,Mundra,Jamnagar,Patel Tours & Travels,277,0:9:0,Luxury,03:30:00 PM,12:30:00 AM,,Other,False,False,False,False,,
22020,Mundra,Jamnagar,Patel Tours & Travels,277,0:8:30,Luxury,10:00:00 PM,06:30:00 AM,,Other,False,False,False,False,,
22021,Mundra,Jamnagar,Royal Express,277,0:22:50,Luxury,11:55:00 AM,10:45:00 AM,,Other,False,False,False,False,,
22022,Mundra,Jamnagar,Patel Tours & Travels,277,0:9:0,Luxury,09:45:00 PM,06:45:00 AM,,Other,False,False,False,False,,
22023,Mundra,Jamnagar,Patel Tours & Travels,277,0:8:30,Luxury,12:30:00 PM,09:00:00 PM,,Other,False,False,False,False,,
22024,Vijayanagaram,Vijayawada,Shambhavi Travels,397,0:10:0,A/C Globus,08:30:00 PM,06:30:00 AM,True,Other,False,False,False,False,,
22025,Vijayanagaram,Vijayawada,Shambhavi Travels,397,0:9:15,A/C SLEEPER,08:45:00 PM,06:00:00 AM,True,Sleeper,False,False,False,False,,
22026,Vijayanagaram,Vijayawada,Kesani Travels,397,0:9:30,Hi-Tech Non A/c,08:00:00 PM,05:30:00 AM,False,Other,False,False,False,False,,
22027,Vijayanagaram,Eluru,Kesani Travels,338,0:8:45,Hi-Tech Non A/c,08:00:00 PM,04:45:00 AM,False,Other,False,False,False,False,,
22028,Vijayanagaram,Eluru,Shambhavi Travels,338,0:8:15,A/C SLEEPER,08:45:00 PM,05:00:00 AM,True,Sleeper,False,False,False,False,,
22029,Vijayanagaram,Hyderabad,SVR Tours &  Travels,638,0:13:30,Hi-Tech Non A/c,06:00:00 PM,07:30:00 AM,False,Other,False,False,False,False,,
22030,Vijayanagaram,Hyderabad,Kaveri Kamakshi Travels,638,0:14:0,Hi-Tech Non A/c,05:30:00 PM,07:30:00 AM,False,Other,False,False,False,False,,
22031,Vijayanagaram,Hyderabad,SVR Tours &  Travels,638,0:12:30,Volvo B9R Multi-Axle Semi Sleeper,06:30:00 PM,07:00:00 AM,,Semi-Sleeper,False,True,False,False,,volvo
22032,Vijayanagaram,Hyderabad,SVR Tours &  Travels,638,0:13:30,A/C SLEEPER,05:30:00 PM,07:00:00 AM,True,Sleeper,False,False,False,False,,
22033,Vijayanagaram,Hyderabad,Navin Travels,638,0:12:45,"2+2, Multi Axle SemiSleeper, AC,",06:15:00 PM,07:00:00 AM,True,Semi-Sleeper,False,True,False,False,2+2,
22034,Vijayanagaram,Guntur,Kesani Travels,438,0:10:0,Hi-Tech Non A/c,08:00:00 PM,06:00:00 AM,False,Other,False,False,False,False,,
22035,Vijayanagaram,Guntur,Shambhavi Travels,438,0:11:0,A/C Globus,08:30:00 PM,07:30:00 AM,True,Other,False,False,False,False,,
22036,Vijayanagaram,Guntur,Shambhavi Travels,438,0:10:0,A/C SLEEPER,08:45:00 PM,06:45:00 AM,True,Sleeper,False,False,False,False,,
22037,Vijayanagaram,Gannavaram,Kesani Travels,378,0:9:20,Hi-Tech Non A/c,08:00:00 PM,05:20:00 AM,False,Other,False,False,False,False,,
22038,Vijayanagaram,HanumanJunction,Kesani Travels,357,0:9:10,Hi-Tech Non A/c,08:00:00 PM,05:10:00 AM,False,Other,False,False,False,False,,
22039,Chitradurga,Satara,Neeta Tours and Travels,536,0:8:30,B9R Multi-Axle Semi Sleeper Volvo A/C,06:30:00 PM,03:00:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22040,Chitradurga,Satara,Neeta Tours and Travels,536,0:8:30,B9R Multi-Axle Semi Sleeper Volvo A/C,04:30:00 PM,01:00:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22041,Chitradurga,Satara,Neeta Tours and Travels,536,0:8:30,B9R Multi-Axle Semi Sleeper Volvo A/C,09:30:00 PM,06:00:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22042,Chitradurga,Mysore,SRE Travels,257,0:7:15,2+3 - Non A/c Push Back,09:45:00 PM,05:00:00 AM,False,Other,False,False,False,True,2+3,
22043,Chitradurga,Salem,SRE Travels,419,0:11:0,"2+2, Hitech Push Back, Non-AC,",05:00:00 PM,04:00:00 AM,False,Other,False,False,False,True,2+2,
22044,Chitradurga,Kolhapur,Neeta Tours and Travels,415,0:7:29,B9R Multi-Axle Semi Sleeper Volvo A/C,04:30:00 PM,11:59:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
22045,Chitradurga,Kolhapur,Konduskarsr Travels,415,0:6:0,"2+1, Volvo Sleeper, AC",01:00:00 AM,07:00:00 AM,True,Sleeper,False,False,False,False,2+1,volvo
22046,Chitradurga,Kolhapur,Konduskarsr Travels,415,0:6:30,"2+2, Mercedes Benz Multi Axle/Semi-Sleeper, AC, Video",05:00:00 PM,11:30:00 PM,True,Semi-Sleeper,False,True,True,False,2+2,mercedes
22047,Chitradurga,Kolhapur,Neeta Tours and Travels,415,0:7:29,B9R Multi-Axle Semi Sleeper Volvo A/C,09:30:00 PM,04:59:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22048,Chitradurga,Kolhapur,Neeta Tours and Travels,415,0:7:29,B9R Multi-Axle Semi Sleeper Volvo A/C,06:30:00 PM,01:59:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22049,Chitradurga,Surat,VRL,1056,1:2:24,Multi-Axle VOLVO A/c Semi Sleeper,12:15:00 PM,12:15:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
22050,Chitradurga,Coimbatore,SRE Travels,480,0:13:30,"2+2, Hitech Push Back, Non-AC,",05:00:00 PM,06:30:00 AM,False,Other,False,False,False,True,2+2,
22051,Chitradurga,Shirdi,Konduskarsr Travels,825,0:15:0,"2+2, Mercedes Benz Multi Axle/Semi-Sleeper, AC, Video",04:30:00 PM,07:30:00 AM,True,Semi-Sleeper,False,True,True,False,2+2,mercedes
22052,Chitradurga,Shirdi,VRL,825,0:20:38,Sleeper / Seater(40/AB/N),03:05:00 PM,03:05:00 PM,,Sleeper,True,False,False,False,,
22053,Chitradurga,Shirdi,VRL,825,0:20:38,Multi-Axle VOLVO A/c Semi Sleeper,05:15:00 PM,05:15:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
22054,Chitradurga,Mumbai,Neeta Tours and Travels,789,0:13:30,B9R Multi-Axle Semi Sleeper Volvo A/C,06:30:00 PM,08:00:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22055,Chitradurga,Mumbai,VRL,789,0:19:44,Multi-Axle VOLVO A/c Semi Sleeper,07:15:00 PM,07:15:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
22056,Chitradurga,Mumbai,VRL,789,0:19:44,Multi-Axle VOLVO A/c Semi Sleeper,05:00:00 PM,05:00:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
22057,Chitradurga,Mumbai,Neeta Tours and Travels,789,0:13:30,B9R Multi-Axle Semi Sleeper Volvo A/C,04:30:00 PM,06:00:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22058,Chitradurga,Mumbai,Neeta Tours and Travels,789,0:13:30,B9R Multi-Axle Semi Sleeper Volvo A/C,09:30:00 PM,11:00:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22059,Chitradurga,Mumbai,VRL,789,0:19:44,Sleeper / Seater(40/AB/N),07:10:00 PM,07:10:00 PM,,Sleeper,True,False,False,False,,
22060,Chitradurga,Bangalore,Davangere To Bangalore (SRE Travels),211,0:5:35,"1+2, Sleeper, Non-AC, Non-Video",11:55:00 PM,05:30:00 AM,False,Sleeper,False,False,True,False,1+2,
22061,Chitradurga,Bangalore,SRE Travels,211,0:3:30,"2+2, Gold Class Air-Suspension, AC,",02:00:00 PM,05:30:00 PM,True,Other,False,False,False,False,2+2,
22062,Chitradurga,Bangalore,Super Fast Service (SRE Travels),211,0:3:50,"2+2, Seater, AC,",05:45:00 PM,09:35:00 PM,True,Other,True,False,False,False,2+2,
22063,Chitradurga,Bangalore,SRE Travels,211,0:4:0,"2+2, Hitech Push Back, Non-AC,",05:00:00 PM,09:00:00 PM,False,Other,False,False,False,True,2+2,
22064,Chitradurga,Karad,Neeta Tours and Travels,536,0:9:0,B9R Multi-Axle Semi Sleeper Volvo A/C,09:30:00 PM,06:30:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22065,Chitradurga,Karad,Neeta Tours and Travels,536,0:9:0,B9R Multi-Axle Semi Sleeper Volvo A/C,04:30:00 PM,01:30:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22066,Chitradurga,Karad,Neeta Tours and Travels,536,0:9:0,B9R Multi-Axle Semi Sleeper Volvo A/C,06:30:00 PM,03:30:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22067,Chitradurga,Pune,Konduskarsr Travels,643,0:10:0,"2+1, Volvo Sleeper, AC",11:00:00 PM,09:00:00 AM,True,Sleeper,False,False,False,False,2+1,volvo
22068,Chitradurga,Pune,VRL,643,0:16:5,Sleeper / Seater(40/AB/N),07:10:00 PM,07:10:00 PM,,Sleeper,True,False,False,False,,
22069,Chitradurga,Pune,Konduskarsr Travels,643,0:11:30,"2+2, Mercedes Benz Multi Axle/Semi-Sleeper, AC, Video",05:00:00 PM,04:30:00 AM,True,Semi-Sleeper,False,True,True,False,2+2,mercedes
22070,Chitradurga,Pune,VRL,643,0:16:5,Multi-Axle VOLVO A/c Semi Sleeper,05:15:00 PM,05:15:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
22071,Chitradurga,Pune,Neeta Tours and Travels,643,0:9:30,B9R Multi-Axle Semi Sleeper Volvo A/C,06:30:00 PM,04:00:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22072,Chitradurga,Pune,VRL,643,0:16:5,Multi-Axle VOLVO A/c Semi Sleeper,05:00:00 PM,05:00:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
22073,Chitradurga,Pune,Neeta Tours and Travels,643,0:9:30,B9R Multi-Axle Semi Sleeper Volvo A/C,09:30:00 PM,07:00:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22074,Chitradurga,Pune,Neeta Tours and Travels,643,0:9:30,B9R Multi-Axle Semi Sleeper Volvo A/C,04:30:00 PM,02:00:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22075,Chitradurga,Ahmedabad,VRL,1300,1:8:30,Multi-Axle VOLVO A/c Semi Sleeper,12:15:00 PM,12:15:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
22076,Chitradurga,Ahmednagar,VRL,764,0:19:6,Multi-Axle VOLVO A/c Semi Sleeper,05:15:00 PM,05:15:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
22077,Chitradurga,Kurnool,SRE Travels,283,0:8:15,"2+2, Semi Sleeper, Non-AC,",06:30:00 PM,02:45:00 AM,False,Semi-Sleeper,False,False,False,False,2+2,
22078,Chitradurga,Hyderabad,SRE Travels,492,0:12:0,"2+2, Semi Sleeper, Non-AC,",06:30:00 PM,06:30:00 AM,False,Semi-Sleeper,False,False,False,False,2+2,
22079,Thisayanvilai,Chennai,KPN Travels,668,0:13:0,2+2 : 33 S.S NON A/C,04:30:00 PM,05:30:00 AM,False,Other,False,False,False,False,2+2,
22080,Kota Karnataka,Pune,VRL,930,0:23:15,Multi-Axle VOLVO A/c Semi Sleeper,08:15:00 PM,08:15:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
22081,Kota Karnataka,Mumbai,VRL,889,0:22:14,Multi-Axle VOLVO A/c Semi Sleeper,08:50:00 PM,08:50:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
22082,Kota Karnataka,Mumbai,VRL,889,0:22:14,Multi-Axle VOLVO A/c Semi Sleeper,06:50:00 PM,06:50:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
22083,Kota Karnataka,Mumbai,VRL,889,0:22:14,Multi-Axle VOLVO A/c Semi Sleeper,03:50:00 PM,03:50:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
22084,Kota Karnataka,Mumbai,VRL,889,0:22:14,Multi-Axle VOLVO A/c Semi Sleeper,04:15:00 PM,04:15:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
22085,Kota Karnataka,Hyderabad,VRL,1119,1:3:59,Multi-Axle VOLVO A/c Semi Sleeper,04:30:00 PM,04:30:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
22086,Kota Karnataka,Bangalore,Durgamba Motors,1661,1:17:32,Non A/C Sleeper,07:55:00 PM,06:30:00 AM,False,Sleeper,False,False,False,False,,
22087,Kota Karnataka,Bangalore,Durgamba Motors,1661,1:17:32,Non A/C Sleeper,07:15:00 PM,06:00:00 AM,False,Sleeper,False,False,False,False,,
22088,Kota Karnataka,Bangalore,Durgamba Motors,1661,1:17:32,2+2 AIR BUS,07:35:00 PM,06:00:00 AM,,Other,False,False,False,False,2+2,
22089,Kota Karnataka,Bangalore,Durgamba Motors,1661,1:17:32,Non A/C Sleeper,07:50:00 PM,06:15:00 AM,False,Sleeper,False,False,False,False,,
22090,Kota Karnataka,Bangalore,Durgamba Motors,1661,1:17:32,Non A/C Sleeper,08:20:00 PM,06:00:00 AM,False,Sleeper,False,False,False,False,,
22091,Kota Karnataka,Bangalore,Durgamba Motors,1661,1:17:32,2+2 AIR BUS,09:00:00 PM,06:30:00 AM,,Other,False,False,False,False,2+2,
22092,Kota Karnataka,Bangalore,Durgamba Motors,1661,1:17:32,Non A/C Sleeper,09:50:00 PM,07:00:00 AM,False,Sleeper,False,False,False,False,,
22093,Kota Karnataka,Bangalore,Durgamba Motors,1661,1:17:32,2+2 AIR BUS,07:00:00 PM,06:45:00 AM,,Other,False,False,False,False,2+2,
22094,Kota Karnataka,Bangalore,Durgamba Motors,1661,1:17:32,Non A/C Sleeper,07:45:00 PM,06:00:00 AM,False,Sleeper,False,False,False,False,,
22095,Kota Karnataka,Bangalore,Durgamba Motors,1661,1:17:32,2+2 AIR BUS,09:35:00 PM,05:30:00 AM,,Other,False,False,False,False,2+2,
22096,Kota Karnataka,Bangalore,VRL,1661,1:17:32,Sleeper / Coach(N),09:00:00 PM,09:00:00 PM,,Sleeper,False,False,False,False,,
22097,Kota Karnataka,Bangalore,Durgamba Motors,1661,1:17:32,2+2 AIR BUS,08:25:00 PM,06:00:00 AM,,Other,False,False,False,False,2+2,
22098,Kota Karnataka,Bangalore,Durgamba Motors,1661,1:17:32,A/C Sleeper Bus,08:35:00 PM,06:30:00 AM,True,Sleeper,False,False,False,False,,
22099,Kota Karnataka,Bangalore,Durgamba Motors,1661,1:17:32,Non A/C Sleeper,08:00:00 PM,06:00:00 AM,False,Sleeper,False,False,False,False,,
22100,Kota Karnataka,Bangalore,Durgamba Motors,1661,1:17:32,Non A/C Sleeper,08:50:00 PM,05:30:00 AM,False,Sleeper,False,False,False,False,,
22101,Kota Karnataka,Bangalore,Durgamba Motors,1661,1:17:32,Volvo 2+2 AC bus,08:40:00 PM,05:30:00 AM,True,Other,False,False,False,False,2+2,volvo
22102,Kota Karnataka,Belgaum,VRL,1272,1:7:48,Multi-Axle VOLVO A/c Semi Sleeper,08:15:00 PM,08:15:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
22103,Kota Karnataka,Kolhapur,VRL,1162,1:5:3,Multi-Axle VOLVO A/c Semi Sleeper,08:15:00 PM,08:15:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
22104,Kota Karnataka,Mysore,VRL,1811,1:21:17,Sleeper / Coach(N),08:15:00 PM,08:15:00 PM,,Sleeper,False,False,False,False,,
22105,Ranebennur,Bangalore,VRL,311,0:7:0,2+2 Executive (36),10:45:00 PM,05:45:00 AM,,Other,False,False,False,False,2+2,
22106,Ranebennur,Udupi,Sri Durgamba Travels,222,0:6:45,2+2 Pushback Luxury Seater,10:15:00 PM,05:00:00 AM,,Other,True,False,False,True,2+2,
22107,Ranebennur,Manipal,Sri Durgamba Travels,223,0:7:0,2+2 Pushback Luxury Seater,10:15:00 PM,05:15:00 AM,,Other,True,False,False,True,2+2,
22108,Ranebennur,Kundapura,Sri Durgamba Travels,212,0:5:45,2+2 Pushback Luxury Seater,10:15:00 PM,04:00:00 AM,,Other,True,False,False,True,2+2,
22109,Ambaji,Baroda,Gujarat Travels-,283,0:6:15,A/c,11:00:00 PM,05:15:00 AM,True,Other,False,False,False,False,,
22110,Ambaji,Baroda,Gujarat Travels-,283,0:6:0,A/c,11:00:00 AM,05:00:00 PM,True,Other,False,False,False,False,,
22111,Ambaji,Adipur,Om Sainath Travels,374,0:9:21,A/c,09:00:00 PM,06:21:00 AM,True,Other,False,False,False,False,,
22112,Ambaji,HimmatNagar,Gujarat Travels-,103,0:3:0,A/c,05:30:00 PM,08:30:00 PM,True,Other,False,False,False,False,,
22113,Ambaji,HimmatNagar,Gujarat Travels-,103,0:3:0,A/c,11:00:00 PM,02:00:00 AM,True,Other,False,False,False,False,,
22114,Ambaji,HimmatNagar,Gujarat Travels-2X2 A/C COACH,103,0:3:0,A/c,10:30:00 PM,01:30:00 AM,True,Other,False,False,False,False,,
22115,Ambaji,HimmatNagar,Gujarat Travels-,103,0:3:30,Non A/c,10:15:00 PM,01:45:00 AM,False,Other,False,False,False,False,,
22116,Ambaji,HimmatNagar,Gujarat Travels-,103,0:4:0,Non A/c,05:00:00 PM,09:00:00 PM,False,Other,False,False,False,False,,
22117,Ambaji,HimmatNagar,Gujarat Travels-,103,0:3:0,Non A/c,11:30:00 AM,02:30:00 PM,False,Other,False,False,False,False,,
22118,Ambaji,HimmatNagar,Gujarat Travels-,103,0:3:0,A/c,11:00:00 AM,02:00:00 PM,True,Other,False,False,False,False,,
22119,Ambaji,AbuRoad,Gujarat Travels-,23,0:0:45,Non A/c,12:00:00 PM,12:45:00 PM,False,Other,False,False,False,False,,
22120,Ambaji,AbuRoad,Gujarat Travels-,23,0:1:0,Non A/c,03:55:00 AM,04:55:00 AM,False,Other,False,False,False,False,,
22121,Ambaji,Anjar,Om Sainath Travels,373,0:9:20,A/c,09:00:00 PM,06:20:00 AM,True,Other,False,False,False,False,,
22122,Ambaji,Ahmedabad,Gujarat Travels-,185,0:4:0,A/c,11:00:00 PM,03:00:00 AM,True,Other,False,False,False,False,,
22123,Ambaji,Ahmedabad,Gujarat Travels-2X2 A/C COACH,185,0:4:0,A/c,10:30:00 PM,02:30:00 AM,True,Other,False,False,False,False,,
22124,Ambaji,Ahmedabad,Gujarat Travels-,185,0:4:30,A/c,05:30:00 PM,10:00:00 PM,True,Other,False,False,False,False,,
22125,Ambaji,Ahmedabad,Gujarat Travels-,185,0:6:0,Non A/c,05:00:00 PM,11:00:00 PM,False,Other,False,False,False,False,,
22126,Ambaji,Ahmedabad,Gujarat Travels-,185,0:4:30,Non A/c,11:30:00 AM,04:00:00 PM,False,Other,False,False,False,False,,
22127,Ambaji,Ahmedabad,Gujarat Travels-,185,0:4:0,A/c,11:00:00 AM,03:00:00 PM,True,Other,False,False,False,False,,
22128,Ambaji,Ahmedabad,Gujarat Travels-,185,0:4:45,Non A/c,10:15:00 PM,03:00:00 AM,False,Other,False,False,False,False,,
22129,Ambaji,Bhachau,Om Sainath Travels,334,0:8:21,A/c,09:00:00 PM,05:21:00 AM,True,Other,False,False,False,False,,
22130,Ambaji,Anand,Gujarat Travels-,247,0:5:0,A/c,11:00:00 AM,04:00:00 PM,True,Other,False,False,False,False,,
22131,Ambaji,Anand,Gujarat Travels-,247,0:5:30,Non A/c,11:30:00 AM,05:00:00 PM,False,Other,False,False,False,False,,
22132,Ambaji,Anand,Gujarat Travels-,247,0:5:0,A/c,11:00:00 PM,04:00:00 AM,True,Other,False,False,False,False,,
22133,Ambaji,Bhuj,Om Sainath Travels,412,0:10:18,A/c,09:00:00 PM,07:18:00 AM,True,Other,False,False,False,False,,
22134,Ambaji,Gandhidham,Om Sainath Travels,369,0:9:14,A/c,09:00:00 PM,06:14:00 AM,True,Other,False,False,False,False,,
22135,Belur,Bangalore,Srs Travels (SRS Travels),227,0:9:45,"2+2, Executive AirBus, Non-AC, Video",08:15:00 PM,06:00:00 AM,False,Other,False,False,True,False,2+2,
22136,Bhujpar,Gandhinagar,Shree Sahjanand Travels,551,0:10:45,Odinary,08:45:00 PM,07:30:00 AM,,Other,False,False,False,False,,
22137,Bhujpar,Ahmedabad,Shree Sahjanand Travels,573,0:14:20,Odinary,08:45:00 PM,08:00:00 PM,,Other,False,False,False,False,,
22138,Baindoor,Hubli,Neeta Tours and Travels,293,0:7:20,B9R Multi-Axle Semi Sleeper Volvo A/C,06:30:00 PM,01:50:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22139,Baindoor,Hubli,Neeta Tours and Travels,293,0:7:20,B9R Multi-Axle Semi Sleeper Volvo A/C,04:25:00 PM,11:45:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
22140,Baindoor,Karad,Neeta Tours and Travels,393,0:9:50,B9R Multi-Axle Semi Sleeper Volvo A/C,04:25:00 PM,02:15:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22141,Baindoor,Karad,Neeta Tours and Travels,393,0:9:50,B9R Multi-Axle Semi Sleeper Volvo A/C,06:30:00 PM,04:20:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22142,Baindoor,Pune,Neeta Tours and Travels,453,0:11:20,B9R Multi-Axle Semi Sleeper Volvo A/C,06:30:00 PM,05:50:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22143,Baindoor,Pune,Neeta Tours and Travels,453,0:11:20,B9R Multi-Axle Semi Sleeper Volvo A/C,04:25:00 PM,03:45:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22144,Baindoor,Pune,Neeta Tours and Travels,453,0:11:20,B9R Multi-Axle Semi Sleeper Volvo A/C,07:40:00 PM,07:00:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22145,Baindoor,Kolhapur,Neeta Tours and Travels,373,0:9:20,B9R Multi-Axle Semi Sleeper Volvo A/C,06:30:00 PM,03:50:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22146,Baindoor,Kolhapur,Neeta Tours and Travels,373,0:9:20,B9R Multi-Axle Semi Sleeper Volvo A/C,04:25:00 PM,01:45:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22147,Baindoor,Belgaum,Neeta Tours and Travels,333,0:8:20,B9R Multi-Axle Semi Sleeper Volvo A/C,06:30:00 PM,02:50:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22148,Baindoor,Belgaum,Neeta Tours and Travels,333,0:8:20,B9R Multi-Axle Semi Sleeper Volvo A/C,04:25:00 PM,12:45:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22149,Baindoor,Mumbai,Neeta Tours and Travels,613,0:15:20,B9R Multi-Axle Semi Sleeper Volvo A/C,04:25:00 PM,07:45:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22150,Baindoor,Mumbai,Neeta Tours and Travels,613,0:15:20,B9R Multi-Axle Semi Sleeper Volvo A/C,07:40:00 PM,11:00:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22151,Baindoor,Mumbai,Neeta Tours and Travels,613,0:15:20,B9R Multi-Axle Semi Sleeper Volvo A/C,06:30:00 PM,09:50:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22152,Baindoor,Satara,Neeta Tours and Travels,413,0:10:20,B9R Multi-Axle Semi Sleeper Volvo A/C,06:30:00 PM,04:50:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22153,Baindoor,Satara,Neeta Tours and Travels,413,0:10:20,B9R Multi-Axle Semi Sleeper Volvo A/C,04:25:00 PM,02:45:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
22154,Kera,Gandhinagar,Shree Sahjanand Travels,371,0:10:15,Odinary,08:15:00 PM,06:30:00 AM,,Other,False,False,False,False,,
22155,Kera,Ahmedabad,Patel Tours & Travels,354,1:1:30,Luxury,08:15:00 PM,09:45:00 PM,,Other,False,False,False,False,,
22156,Kera,Ahmedabad,Shree Sahjanand Travels,354,0:9:15,Odinary,08:15:00 PM,05:30:00 AM,,Other,False,False,False,False,,
22157,Pahur,Ahmednagar,shri sairam travels,229,0:6:15,A/c,10:15:00 PM,04:30:00 AM,True,Other,False,False,False,False,,
22158,Pahur,Pune,shri sairam travels,351,0:7:15,A/c,10:15:00 PM,05:30:00 AM,True,Other,False,False,False,False,,
22159,Thokkottu,Bangalore,Sugama Tourist (Ganesh Tourists),365,0:7:30,"1+2, Sleeper/Seater, Non-AC, Non-Video",09:45:00 PM,05:15:00 AM,False,Sleeper,True,False,True,False,1+2,
22160,Pullampet,Hyderabad,Kaveri Kamakshi Travels,476,0:9:40,Hi-Tech Non A/c,09:20:00 PM,07:00:00 AM,False,Other,False,False,False,False,,
22161,Deralakatte,Bangalore,Sugama Tourist (Ganesh Tourists),362,0:7:15,"1+2, Sleeper/Seater, Non-AC, Non-Video",10:00:00 PM,05:15:00 AM,False,Sleeper,True,False,True,False,1+2,
22162,Deralakatte,Bangalore,Anand Travels,362,0:9:40,"2+1, Sleeper, Non-AC",08:00:00 PM,05:40:00 AM,False,Sleeper,False,False,False,False,2+1,
22163,Tuni,Chittoor,SVR Tours &  Travels,744,0:13:0,Volvo B9R Multi-Axle Semi Sleeper,06:00:00 PM,07:00:00 AM,,Semi-Sleeper,False,True,False,False,,volvo
22164,Tuni,Chittoor,SVR Tours &  Travels,744,0:12:30,Volvo B9R Multi-Axle Semi Sleeper,05:00:00 PM,05:30:00 AM,,Semi-Sleeper,False,True,False,False,,volvo
22165,Tuni,Chittoor,SVR Tours &  Travels,744,0:13:0,Hi-Tech Non A/c Semi Sleeper Seating,03:00:00 PM,04:00:00 AM,False,Semi-Sleeper,True,False,False,False,,
22166,Tuni,Tirupati,SVR Tours &  Travels,676,0:11:0,Volvo B9R Multi-Axle Semi Sleeper,06:00:00 PM,05:00:00 AM,,Semi-Sleeper,False,True,False,False,,volvo
22167,Tuni,Tirupati,SVR Tours &  Travels,676,0:11:30,Volvo B9R Multi-Axle Semi Sleeper,05:00:00 PM,04:30:00 AM,,Semi-Sleeper,False,True,False,False,,volvo
22168,Tuni,Tirupati,SVR Tours &  Travels,676,0:12:0,Hi-Tech Non A/c Semi Sleeper Seating,03:00:00 PM,03:00:00 AM,False,Semi-Sleeper,True,False,False,False,,
22169,Tuni,Chennai,Kaveri Kamakshi Travels,759,0:12:0,Volvo B9R Multi-Axle Semi Sleeper,07:30:00 PM,07:30:00 AM,,Semi-Sleeper,False,True,False,False,,volvo
22170,Tuni,Chennai,Sree Kaleswari Travels,759,0:12:0,Volvo B9R Multi-Axle Semi Sleeper,07:00:00 PM,07:00:00 AM,,Semi-Sleeper,False,True,False,False,,volvo
